distance,distanceUnit,address,address2,almond,beverageonly,city,co_brander_cd,combostore,country,county,dma_cd,drivein,dunkincardenabled,dunkinrunenabled,faxnumber,fri_hours,geocodequality,k_cup,lat,lc,lng,loyalty,mobile,mon_hours,mqap_geography,mqap_id,mqap_quality,n,phonenumber,postal,recordid,sat_hours,sitetype,state,sun_hours,t,thu_hours,tue_hours,turbooven,website,wed_hours,wireless,key,name,resultNumber,shapePoints,sourceName
229.11,m,8753 S. Stony Island Ave,,Y,N,Chicago,,Y,US,Cook,602,Y,Y,,--,24HOURS,,Y,41.735224,33454002,-87.584885,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.735224, u'lng': -87.584885}}",68c06eeb-23c1-469f-bd68-f793013bfa8a,U1XXX,Dunkin Donuts,773-375-2426,60617,336741,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,68c06eeb-23c1-469f-bd68-f793013bfa8a,Dunkin Donuts,516,"[41.735224, -87.584885]",mqap.33454_DunkinDonuts
229.3,m,4028 W 127th St,,Y,N,Alsip,,N,US,COOK,602,Y,Y,,--,04:00-19:00,,Y,41.662352,33454002,-87.720553,Y,Y,04:00-19:00,"{u'latLng': {u'lat': 41.662352, u'lng': -87.720553}}",be491ef8-15bb-489c-87be-e16864c0226c,U1XXX,Dunkin Donuts,708-388-3671,60803,307531,04:00-18:00,EC,IL,05:00-18:00,,04:00-19:00,04:00-19:00,Y,https://www.dunkindonuts.com,04:00-19:00,Y,be491ef8-15bb-489c-87be-e16864c0226c,Dunkin Donuts,517,"[41.662352, -87.720553]",mqap.33454_DunkinDonuts
229.31,m,2516 N Cedar Rd,,,N,New Lenox,,N,US,Will,602,Y,Y,,--,04:00-21:00,,Y,41.548874,33454002,-87.966417,Y,Y,04:00-21:00,"{u'latLng': {u'lat': 41.548874, u'lng': -87.966417}}",a07a2321-0c1a-4262-bda7-5a0b4d4b8a67,U1XXX,Dunkin Donuts,815-463-8781,60451,352762,04:00-21:00,GC,IL,05:00-21:00,,04:00-21:00,04:00-21:00,Y,https://www.dunkindonuts.com,04:00-21:00,N,a07a2321-0c1a-4262-bda7-5a0b4d4b8a67,Dunkin Donuts,518,"[41.548874, -87.966417]",mqap.33454_DunkinDonuts
229.35,m,23841 W. Eames St,,Y,N,Channahon,,N,US,Will,602,N,Y,,312-226-8807,05:00-21:00,,Y,41.457072,33454002,-88.19243,Y,Y,05:00-21:00,"{u'latLng': {u'lat': 41.457072, u'lng': -88.19243}}",69b661ce-1ee5-4fd0-a216-85231eba8500,U1XXX,Dunkin Donuts,312-226-8800,60410,342355,05:00-21:00,GC,IL,05:00-21:00,,05:00-21:00,05:00-21:00,Y,https://www.dunkindonuts.com,05:00-21:00,E,69b661ce-1ee5-4fd0-a216-85231eba8500,Dunkin Donuts,519,"[41.457072, -88.19243]",mqap.33454_DunkinDonuts
229.54,m,8940 W 159th St,,Y,N,Orland Park,,Y,US,COOK,602,Y,Y,,708-403-1126,04:00-23:00,,Y,41.602154,33454002,-87.837908,Y,Y,04:00-23:00,"{u'latLng': {u'lat': 41.602154, u'lng': -87.837908}}",9413c622-b427-4973-bd92-f141207d7ce1,U1XXX,Dunkin Donuts,708-590-6770,60462,336659,04:00-23:00,FS,IL,04:00-23:00,,04:00-23:00,04:00-23:00,Y,https://www.dunkindonuts.com,04:00-23:00,Y,9413c622-b427-4973-bd92-f141207d7ce1,Dunkin Donuts,520,"[41.602154, -87.837908]",mqap.33454_DunkinDonuts
229.81,m,350 E 103rd St,,,N,Chicago,,Y,US,Cook,602,Y,Y,,--,24HOURS,,,41.707527,33454002,-87.614091,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.707527, u'lng': -87.614091}}",869de191-e2be-4c88-b862-a0415405f8b7,U1XXX,Dunkin Donuts,773-468-1407,60628,351403,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,869de191-e2be-4c88-b862-a0415405f8b7,Dunkin Donuts,521,"[41.707527, -87.614091]",mqap.33454_DunkinDonuts
229.87,m,2081 Ridge Rd,Suite 125,Y,N,Minooka,,N,US,Kendall,602,Y,Y,,815-467-4017,04:30-21:00,,Y,41.419931,33454002,-88.27063,Y,Y,04:30-21:00,"{u'latLng': {u'lat': 41.419931, u'lng': -88.27063}}",6733afa9-bdf6-4218-b66f-d836fccb7c3d,U1XXX,Dunkin Donuts,815-467-4007,60447,346603,04:30-21:00,EC,IL,04:30-21:00,,04:30-21:00,04:30-21:00,Y,https://www.dunkindonuts.com,04:30-21:00,Y,6733afa9-bdf6-4218-b66f-d836fccb7c3d,Dunkin Donuts,522,"[41.419931, -88.27063]",mqap.33454_DunkinDonuts
229.88,m,13661 Cicero Ave,,Y,N,Crestwood,,N,US,COOK,602,Y,Y,,--,24HOURS,,Y,41.643861,33454002,-87.737733,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.643861, u'lng': -87.737733}}",b5eeccce-343b-45c7-bf30-909026ece146,U1XXX,Dunkin Donuts,708-389-5215,60445,302567,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,b5eeccce-343b-45c7-bf30-909026ece146,Dunkin Donuts,523,"[41.643861, -87.737733]",mqap.33454_DunkinDonuts
230.1,m,11900 S Marshfield Ave,,Y,N,Calumet Park,CIT,N,US,Cook,602,Y,Y,,--,05:00-17:00,,N,41.677062,33454002,-87.663298,Y,Y,05:00-17:00,"{u'latLng': {u'lat': 41.677062, u'lng': -87.663298}}",89a9a30e-d571-4588-8a6e-8c6d4a62be48,U1XXX,Dunkin Donuts,708-389-7740,60827,348241,05:00-17:00,GC,IL,05:00-17:00,,05:00-17:00,05:00-17:00,Y,https://www.dunkindonuts.com,05:00-17:00,E,89a9a30e-d571-4588-8a6e-8c6d4a62be48,Dunkin Donuts,524,"[41.677062, -87.663298]",mqap.33454_DunkinDonuts
230.41,m,9100 S Commercial Ave,,Y,N,Chicago,,Y,US,Cook,602,N,Y,,--,24HOURS,,Y,41.730019,33454002,-87.5513,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.730019, u'lng': -87.5513}}",8584de41-c68e-484a-8e34-6729eb27fce8,U1XXX,Dunkin Donuts,773-221-3991,60617,347231,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,8584de41-c68e-484a-8e34-6729eb27fce8,Dunkin Donuts,525,"[41.730019, -87.5513]",mqap.33454_DunkinDonuts
230.46,m,15609 S. Harlem Ave,,Y,N,Orland Park,,N,US,Cook,602,Y,Y,,--,24HOURS,,Y,41.607017,33454002,-87.793825,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.607017, u'lng': -87.793825}}",b2609153-54f2-4faa-a564-c9530003099d,U1XXX,Dunkin Donuts,708-429-5533,60462,302965,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,b2609153-54f2-4faa-a564-c9530003099d,Dunkin Donuts,526,"[41.607017, -87.793825]",mqap.33454_DunkinDonuts
230.5,m,2323 W. 127th St,,Y,N,Blue Island,,Y,US,Cook,602,N,Y,,--,04:00-23:00,,Y,41.662406,33454002,-87.678625,Y,Y,04:00-23:00,"{u'latLng': {u'lat': 41.662406, u'lng': -87.678625}}",a3cab5ce-c3a2-4ea2-953b-3309ab53b786,U1XXX,Dunkin Donuts,708-371-8558,60406,300676,04:30-23:00,FS,IL,05:00-23:00,,04:00-23:00,04:00-23:00,Y,https://www.dunkindonuts.com,04:00-23:00,Y,a3cab5ce-c3a2-4ea2-953b-3309ab53b786,Dunkin Donuts,527,"[41.662406, -87.678625]",mqap.33454_DunkinDonuts
230.59,m,2401 S Chicago St,,Y,N,Joliet,,N,US,Will,602,Y,Y,,815-727-5403,24HOURS,,Y,41.479839,33454002,-88.081845,Y,Y,04:00-00:00,"{u'latLng': {u'lat': 41.479839, u'lng': -88.081845}}",c5a2913d-209c-4a07-9dbd-2348b2a5c44a,U1XXX,Dunkin Donuts,815-727-5400,60436,352255,00:00-23:00,GC,IL,04:00-23:00,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,c5a2913d-209c-4a07-9dbd-2348b2a5c44a,Dunkin Donuts,528,"[41.479839, -88.081845]",mqap.33454_DunkinDonuts
230.87,m,13101 S Western Ave,,Y,N,Blue Island,,N,US,COOK,602,N,Y,,--,05:00-17:00,,N,41.655303,33454002,-87.679905,Y,Y,05:00-17:00,"{u'latLng': {u'lat': 41.655303, u'lng': -87.679905}}",02691c1f-1e54-46d0-8f92-0c65f0b38b5a,U1XXX,Dunkin Donuts,708-597-6331,60406,310397,05:00-17:00,SE,IL,06:00-14:00,,05:00-17:00,05:00-17:00,Y,https://www.dunkindonuts.com,05:00-17:00,Y,02691c1f-1e54-46d0-8f92-0c65f0b38b5a,Dunkin Donuts,529,"[41.655303, -87.679905]",mqap.33454_DunkinDonuts
231.29,m,18700 S. Wolf Rd,,Y,N,Mokena,,Y,US,Will,602,Y,Y,,708-479-5577,04:00-22:00,,Y,41.5488,33454002,-87.890436,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 41.5488, u'lng': -87.890436}}",d570dd85-19b6-4a4e-9aa9-e1fa1b5a2e16,U1XXX,Dunkin Donuts,708-479-6363,60448,342780,04:00-22:00,EC,IL,05:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,d570dd85-19b6-4a4e-9aa9-e1fa1b5a2e16,Dunkin Donuts,530,"[41.5488, -87.890436]",mqap.33454_DunkinDonuts
231.39,m,9500 179th St,,,N,Tinley Park,,Y,US,Cook,602,Y,Y,,--,04:00-22:00,,Y,41.565587,33454002,-87.849364,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 41.565587, u'lng': -87.849364}}",96bcf22c-c5d7-4304-905b-2a57f20ccebe,U1XXX,Dunkin Donuts,708-429-9600,60487,351650,04:00-22:00,EC,IL,04:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,96bcf22c-c5d7-4304-905b-2a57f20ccebe,Dunkin Donuts,531,"[41.565587, -87.849364]",mqap.33454_DunkinDonuts
231.48,m,14631 Pulaski Rd,,Y,N,Midlothian,,N,US,Cook,602,Y,Y,,--,24HOURS,,Y,41.626224,33454002,-87.717274,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.626224, u'lng': -87.717274}}",09901fed-dadd-4252-b73c-473c93e37412,U1XXX,Dunkin Donuts,708-489-0136,60445,308742,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,09901fed-dadd-4252-b73c-473c93e37412,Dunkin Donuts,532,"[41.626224, -87.717274]",mqap.33454_DunkinDonuts
231.58,m,7935 W. 171st St,,Y,N,Tinley Park,,N,US,Cook,602,N,Y,,708-429-4444,04:30-20:00,,Y,41.57935,33454002,-87.81238,Y,Y,04:30-20:00,"{u'latLng': {u'lat': 41.57935, u'lng': -87.81238}}",13a6da80-9390-4a9b-bcad-64e6308e9d1e,U1XXX,Dunkin Donuts,708-429-4444,60477,346860,04:30-20:00,EC,IL,04:30-19:00,,04:30-20:00,04:30-20:00,Y,https://www.dunkindonuts.com,04:30-20:00,Y,13a6da80-9390-4a9b-bcad-64e6308e9d1e,Dunkin Donuts,533,"[41.57935, -87.81238]",mqap.33454_DunkinDonuts
231.7,m,429 E Lincoln Hwy,Walmart,Y,N,New Lenox,WLM,Y,US,Will,602,N,Y,,815-462-3960,05:00-22:00,,N,41.51452,33454002,-87.95337,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 41.51452, u'lng': -87.95337}}",bd87a8d8-d33d-414d-ab77-297da4834eef,U1XXX,Dunkin Donuts,815-462-3950,60451,349063,05:00-22:00,MM,IL,05:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,bd87a8d8-d33d-414d-ab77-297da4834eef,Dunkin Donuts,534,"[41.51452, -87.95337]",mqap.33454_DunkinDonuts
232.05,m,5159 159th St,,Y,N,Oak Forest,,Y,US,Cook,602,Y,Y,,--,05:00-22:00,,Y,41.603001,33454002,-87.745144,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 41.603001, u'lng': -87.745144}}",51bda64a-b6e9-4fdd-ab71-8a858167241e,U1XXX,Dunkin Donuts,708-687-0269,60452,336489,05:00-22:0024HOURS,FS,IL,05:00-22:0024HOURS,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,51bda64a-b6e9-4fdd-ab71-8a858167241e,Dunkin Donuts,535,"[41.603001, -87.745144]",mqap.33454_DunkinDonuts
232.11,m,3101 W. 147th St,(147th & Kedzie),Y,N,Posen,,N,US,Cook,602,Y,Y,,708-371-3388,04:00-22:00,,Y,41.625666,33454002,-87.696105,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 41.625666, u'lng': -87.696105}}",660a2872-3953-4103-8593-050eae5c7e84,U1XXX,Dunkin Donuts,708-371-9150,60469,343332,04:00-22:00,FS,IL,05:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,660a2872-3953-4103-8593-050eae5c7e84,Dunkin Donuts,536,"[41.625666, -87.696105]",mqap.33454_DunkinDonuts
232.83,m,970 Laraway Rd,,Y,N,New Lenox,,Y,US,Will,602,Y,Y,,815-485-8276,05:00-22:00,,Y,41.482813,33454002,-87.984048,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 41.482813, u'lng': -87.984048}}",09e35b67-20d2-483b-ae3f-95b86f9a33d4,U1XXX,Dunkin Donuts,815-485-8270,60451,341527,05:00-22:00,EC,IL,05:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,09e35b67-20d2-483b-ae3f-95b86f9a33d4,Dunkin Donuts,537,"[41.482813, -87.984048]",mqap.33454_DunkinDonuts
232.86,m,14690 S. Dixie Highway,,Y,N,Posen,,N,US,Cook,602,Y,Y,,708-201-6399,04:30-21:00,,Y,41.622982,33454002,-87.675337,Y,Y,04:30-21:00,"{u'latLng': {u'lat': 41.622982, u'lng': -87.675337}}",f90c3182-64fc-4b79-be22-3b9f04661b23,U1XXX,Dunkin Donuts,708-396-9775,60469,344431,04:30-21:00,EC,IL,05:00-21:00,,04:30-21:00,04:30-21:00,Y,https://www.dunkindonuts.com,04:30-21:00,Y,f90c3182-64fc-4b79-be22-3b9f04661b23,Dunkin Donuts,538,"[41.622982, -87.675337]",mqap.33454_DunkinDonuts
233.08,m,10770 W. Indianapolis Blvd,,Y,N,Hammond,SHL,N,US,Lake,602,Y,Y,,219-659-1244,05:00-21:00,,Y,41.698862,33454002,-87.520956,Y,Y,05:00-21:00,"{u'latLng': {u'lat': 41.698862, u'lng': -87.520956}}",85c204ef-9d05-4978-81b7-33aa1f2c8ebc,U1XXX,Dunkin Donuts,219-659-5437,46320,340970,05:00-21:00,GC,IN,05:00-21:00,,05:00-21:00,05:00-21:00,Y,https://www.dunkindonuts.com,05:00-21:00,E,85c204ef-9d05-4978-81b7-33aa1f2c8ebc,Dunkin Donuts,539,"[41.698862, -87.520956]",mqap.33454_DunkinDonuts
233.15,m,8810 W 191st St,,Y,N,Mokena,,N,US,Will,602,Y,Y,,--,04:00-20:00,,Y,41.543229,33454002,-87.833069,Y,Y,04:00-20:00,"{u'latLng': {u'lat': 41.543229, u'lng': -87.833069}}",ac42d5ec-7399-482f-b3f2-f0735ed10cfb,U1XXX,Dunkin Donuts,708-478-5100,60448,350474,04:00-20:00,GC,IL,05:00-19:00,,04:00-20:00,04:00-20:00,Y,https://www.dunkindonuts.com,04:00-20:00,E,ac42d5ec-7399-482f-b3f2-f0735ed10cfb,Dunkin Donuts,540,"[41.543229, -87.833069]",mqap.33454_DunkinDonuts
233.4,m,7086 W. 183rd St,,Y,N,Tinley Park,,Y,US,Cook,602,Y,Y,,708-429-8274,04:30-22:00,,Y,41.558589,33454002,-87.790304,Y,Y,04:30-22:00,"{u'latLng': {u'lat': 41.558589, u'lng': -87.790304}}",c072f6b1-72dc-4293-95e5-1ed394ae39f2,U1XXX,Dunkin Donuts,708-444-0800,60477,344036,04:30-22:00,EC,IL,05:00-22:00,,04:30-22:00,04:30-22:00,Y,https://www.dunkindonuts.com,04:30-22:00,Y,c072f6b1-72dc-4293-95e5-1ed394ae39f2,Dunkin Donuts,541,"[41.558589, -87.790304]",mqap.33454_DunkinDonuts
233.69,m,3011 W. 159th St,,Y,N,Markham,,Y,US,Cook,602,Y,Y,,708-596-4658,05:00-22:00,,Y,41.600569,33454002,-87.691736,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 41.600569, u'lng': -87.691736}}",649f5951-f121-4525-bb0a-a3d98843e4dc,U1XXX,Dunkin Donuts,708-596-4244,60426,337125,05:00-22:00,FS,IL,05:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,649f5951-f121-4525-bb0a-a3d98843e4dc,Dunkin Donuts,542,"[41.600569, -87.691736]",mqap.33454_DunkinDonuts
233.79,m,4152 W. 167th St,,Y,N,Oak Forest,,Y,US,COOK,602,Y,Y,,847-464-8064,24HOURS,,Y,41.586454,33454002,-87.717177,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.586454, u'lng': -87.717177}}",80e6bc1d-bc34-4f27-98a7-9d539fc0a703,U1XXX,Dunkin Donuts,708-331-9610,60452,341762,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,80e6bc1d-bc34-4f27-98a7-9d539fc0a703,Dunkin Donuts,543,"[41.586454, -87.717177]",mqap.33454_DunkinDonuts
233.93,m,11212 W. Lincoln Hwy,,Y,N,Mokena,,Y,US,Will,602,Y,Y,,--,04:00-22:00,,Y,41.504107,33454002,-87.891375,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 41.504107, u'lng': -87.891375}}",89d15c7d-4d84-474e-ae41-ec58ad489513,U1XXX,Dunkin Donuts,815-806-8270,60448,338694,04:00-22:00,EC,IL,05:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,89d15c7d-4d84-474e-ae41-ec58ad489513,Dunkin Donuts,544,"[41.504107, -87.891375]",mqap.33454_DunkinDonuts
234.19,m,250 W. Sibley Blvd,,Y,N,Dolton,,N,US,Cook,602,Y,Y,,708-201-6399,05:00-16:30,,N,41.622854,33454002,-87.629136,Y,Y,05:00-16:30,"{u'latLng': {u'lat': 41.622854, u'lng': -87.629136}}",aeec5330-a56e-43a6-9345-40de74e966f4,U1XXX,Dunkin Donuts,708-201-6300,60419,342166,05:00-16:30,FS,IL,06:00-16:30,,05:00-16:30,05:00-16:30,Y,https://www.dunkindonuts.com,05:00-16:30,Y,aeec5330-a56e-43a6-9345-40de74e966f4,Dunkin Donuts,545,"[41.622854, -87.629136]",mqap.33454_DunkinDonuts
234.23,m,20551 S. Lagrange Rd,,Y,N,Frankfort,BRD,Y,US,WILL,602,Y,Y,,--,04:00-22:00,,Y,41.517623,33454002,-87.849249,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 41.517623, u'lng': -87.849249}}",8f5e0dec-8af4-4f11-8574-738e435aa903,U1XXX,Dunkin Donuts,815-469-3303,60423,332969,04:00-22:00,FS,IL,05:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,8f5e0dec-8af4-4f11-8574-738e435aa903,Dunkin Donuts,546,"[41.517623, -87.849249]",mqap.33454_DunkinDonuts
234.3,m,1531 Indianapolis Blvd,,Y,N,Whiting,BRD,Y,US,LAKE,602,Y,Y,,--,24HOURS,,Y,41.685469,33454002,-87.505186,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.685469, u'lng': -87.505186}}",82dd2648-2068-438d-8374-ef369ddb75cb,U1XXX,Dunkin Donuts,219-659-0232,46394,300415,24HOURS,FS,IN,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,82dd2648-2068-438d-8374-ef369ddb75cb,Dunkin Donuts,547,"[41.685469, -87.505186]",mqap.33454_DunkinDonuts
235.34,m,1136 E. Sibley Blvd,,Y,N,Dolton,,Y,US,COOK,602,Y,Y,,708-849-4406,24HOURS,,Y,41.622754,33454002,-87.58959,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.622754, u'lng': -87.58959}}",0d816380-8db1-4df6-b740-bb4ef71767f6,U1XXX,Dunkin Donuts,708-849-3991,60419,336988,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,0d816380-8db1-4df6-b740-bb4ef71767f6,Dunkin Donuts,548,"[41.622754, -87.58959]",mqap.33454_DunkinDonuts
235.58,m,4021 W 183rd St,,Y,N,Country Club Hills,,Y,US,Cook,602,Y,Y,,847-464-8064,24HOURS,,Y,41.55688,33454002,-87.714721,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.55688, u'lng': -87.714721}}",7126b507-e197-4fda-ac92-2b43e71aa052,U1XXX,Dunkin Donuts,708-206-1606,60478,339524,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,7126b507-e197-4fda-ac92-2b43e71aa052,Dunkin Donuts,549,"[41.55688, -87.714721]",mqap.33454_DunkinDonuts
235.64,m,16242 S. Halsted,,Y,N,Harvey,,Y,US,COOK,602,Y,Y,,--,24HOURS,,Y,41.593865,33454002,-87.636727,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.593865, u'lng': -87.636727}}",72db5d90-d2e3-407d-b4a9-2b5d063d8fdf,U1XXX,Dunkin Donuts,708-331-5801,60426,339425,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,72db5d90-d2e3-407d-b4a9-2b5d063d8fdf,Dunkin Donuts,550,"[41.593865, -87.636727]",mqap.33454_DunkinDonuts
236.13,m,460 E. 162nd St,,Y,N,South Holland,BRD,Y,US,Cook,602,Y,Y,,--,04:00-23:00,,Y,41.60112,33454002,-87.60501,Y,Y,04:00-23:00,"{u'latLng': {u'lat': 41.60112, u'lng': -87.60501}}",4550832c-3de8-45ec-8851-4496e90feb8c,U1XXX,Dunkin Donuts,708-596-3333,60473,331837,04:00-23:00,FS,IL,05:00-23:00,,04:00-23:00,04:00-23:00,Y,https://www.dunkindonuts.com,04:00-23:00,Y,4550832c-3de8-45ec-8851-4496e90feb8c,Dunkin Donuts,551,"[41.60112, -87.60501]",mqap.33454_DunkinDonuts
236.36,m,533 Torrence Ave,,Y,N,Calumet City,,N,US,Cook,602,Y,Y,,--,04:00-21:00,,Y,41.620708,33454002,-87.559003,Y,Y,04:00-21:00,"{u'latLng': {u'lat': 41.620708, u'lng': -87.559003}}",e49a2e48-934c-4e65-9cc5-49b6143dcebb,U1XXX,Dunkin Donuts,708-862-0001,60409,303416,04:00-21:00,FS,IL,05:00-21:00,,04:00-21:00,04:00-21:00,Y,https://www.dunkindonuts.com,04:00-21:00,Y,e49a2e48-934c-4e65-9cc5-49b6143dcebb,Dunkin Donuts,552,"[41.620708, -87.559003]",mqap.33454_DunkinDonuts
236.73,m,2353 183rd St,,Y,N,Homewood,,Y,US,Cook,602,Y,Y,,708-799-0953,04:00-23:00,,Y,41.557072,33454002,-87.673053,Y,Y,04:00-23:00,"{u'latLng': {u'lat': 41.557072, u'lng': -87.673053}}",531ed07a-5912-4ffa-a625-6aa5fb8d0342,U1XXX,Dunkin Donuts,708-922-1818,60430,301481,04:00-23:00,FS,IL,05:00-23:00,,04:00-23:00,04:00-23:00,Y,https://www.dunkindonuts.com,04:00-23:00,Y,531ed07a-5912-4ffa-a625-6aa5fb8d0342,Dunkin Donuts,553,"[41.557072, -87.673053]",mqap.33454_DunkinDonuts
237.05,m,17579 Halsted St,,Y,N,Homewood,,N,US,Cook,602,Y,Y,,708-799-0953,04:00-23:00,,Y,41.569766,33454002,-87.635788,Y,Y,04:00-23:00,"{u'latLng': {u'lat': 41.569766, u'lng': -87.635788}}",8720c14e-2fa0-4a42-ac4d-52df27c14dd6,U1XXX,Dunkin Donuts,708-799-1266,60430,306279,04:00-23:00,FS,IL,05:00-23:00,,04:00-23:00,04:00-23:00,Y,https://www.dunkindonuts.com,04:00-23:00,Y,8720c14e-2fa0-4a42-ac4d-52df27c14dd6,Dunkin Donuts,554,"[41.569766, -87.635788]",mqap.33454_DunkinDonuts
237.32,m,4614 Calumet Ave,,Y,N,Hammond,BRD,Y,US,Lake,602,Y,Y,,--,24HOURS,,Y,41.62959,33454002,-87.509263,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.62959, u'lng': -87.509263}}",a1e7ff9d-1a69-4d81-afb4-eb44bba3201f,U1XXX,Dunkin Donuts,219-931-5060,46327,310448,24HOURS,FS,IN,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,a1e7ff9d-1a69-4d81-afb4-eb44bba3201f,Dunkin Donuts,555,"[41.62959, -87.509263]",mqap.33454_DunkinDonuts
237.44,m,2650 Lincoln Way,,,N,Ames,,N,US,Boone,679,Y,Y,,--,24HOURS,,Y,42.022749,33454002,-93.654253,Y,Y,24HOURS,"{u'latLng': {u'lat': 42.022749, u'lng': -93.654253}}",55fdcbd8-454a-4e17-a854-8adabeea7762,U1XXX,Dunkin Donuts,515-337-1780,50014,350985,24HOURS,FS,IA,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,55fdcbd8-454a-4e17-a854-8adabeea7762,Dunkin Donuts,556,"[42.022749, -93.654253]",mqap.33454_DunkinDonuts
237.82,m,3252 Vollmer Rd,,Y,N,Olympia Fields,,Y,US,COOK,602,Y,Y,,--,04:00-22:00,,Y,41.527449,33454002,-87.695845,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 41.527449, u'lng': -87.695845}}",1ba59d2d-0897-46fe-9dec-4840fe7652fc,U1XXX,Dunkin Donuts,708-679-1550,60461,340505,04:00-22:00,IN,IL,05:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,1ba59d2d-0897-46fe-9dec-4840fe7652fc,Dunkin Donuts,557,"[41.527449, -87.695845]",mqap.33454_DunkinDonuts
238.02,m,664 River Oaks Dr,,Y,N,Calumet City,,Y,US,COOK,602,Y,Y,,--,04:00-23:00,,Y,41.600442,33454002,-87.541469,Y,Y,04:00-23:00,"{u'latLng': {u'lat': 41.600442, u'lng': -87.541469}}",18696437-4b5f-4060-90d8-c3bb76868f54,U1XXX,Dunkin Donuts,708-862-7591,60409,300734,04:00-23:00,FS,IL,05:00-23:00,,04:00-23:00,04:00-23:00,Y,https://www.dunkindonuts.com,04:00-23:00,Y,18696437-4b5f-4060-90d8-c3bb76868f54,Dunkin Donuts,558,"[41.600442, -87.541469]",mqap.33454_DunkinDonuts
